,tweets,label
1321,aquí mandan los hombres porque esta revolución la hicieron los hombres,1
1322,aquí pensando en lo mucho que te quiero,0
1323,aquí se hace lo que yo diga,0
1324,aquí se necesitan unas manos de mujer qué desbarajuste no friega nadie,1
1325,aqui solo veo un culpable ella y por dinero aguanta eso y mas así que no me vengan con machismo y esas mamadas esta duro el hueso y no presizamente el que se estan comiendo,1
1326,aqui todas me perteneces,1
1327,aqui todas me perteneces,1
1328,aquí va un episodio para ti carnalcomo cagan las pinches vecinas chismosas we,1
1329,aqui vemos un serio caso de falta de atención jajaja,1
1330,arabalera    baila rica nena,1
1331,aramos dijo la mosca al buey,0
1332,arranca vacunación contra influenza,0
1333,arréglese al estado como se conduce a la familia con autoridad competencia y buen ejemplo,0
1334,as consideraban unas mentirosas y unas manipuladoras,1
1335,as mujeres debían prodigar atenciones obediencia fidelidad sumisión ,1
1336,as mujeres son tan malas que se las identifica con el mismo demonio y a veces son mucho más malvadas que éste pues lo ganan a la hora de diseñar y ,1
1337,asalté tu intimidad y tu ternura,1
1338,asco total las morras que publican que extrañan al ex y en siguiente post ya estan bien enamoradas del nuevo wey con el que salen mátate morra plx,1
1339,así como cuando te pones a romper cosas que no necesitan trasporte público ellas tienen carro que papi les compro que se chinge la mujer pobre y que limpie los destrozos de la blanca que según esta peleando por los derechos de la mujer asi de ridículas,1
1340,asi como hay hombres que nomás no hay mujeres que de a tiro la chingan de pendejas alv,1
1341,así como la demasiada autoridad corrompe a los reyes así el lujo emponzoña toda una nación,0
1342,así como la verdad se produce por la medida así la medida se produce por la verdad,0
1343,así como los ojos de los murciélagos se ofuscan a la luz del día de la misma manera a la inteligencia de nuestra alma la ofuscan las cosas evidentes,0
1344,así como los ojos están formados para la astronomía los oídos lo están para percibir los movimientos de la armonía,0
1345,así como me ven de mamona le ando llevando sopita de munición al niño que me gusta a su trabajo ,0
1346,así como negar la identidad de personas trans es violencia negar la identidad de cualquier persona también lo es buenas tardes feliz domingo,0
1347,así como piden respeto para tomarse fotos en calzones también deberían de aplicarlo y respetar si bad bunny se puso uñas o no pinches doble moral,1
1348,así como toda carencia es desgracia toda desgracia es carencia,0
1349,así de fácil se te hizo así de fácil se me hará ,0
1350,así debe ser pero hay mujeres que de plano no tienen cerebro,1
1351,así es la envidia cual alguien es mas inteligente salen con mamadas,1
1352,así es además que si le metió con fuerza el cabezazo esa estúpida mujer no quiere ni un poco a su madre,1
1353,así es y gritan a los cuatro vientos ser feministas si no puede con el puesto que renuncie la ciudad de méxico le quedó enorme a la pobrecita,1
1354,así genaro aprobando que señores tengan relaciones sexuales con menores de edad ,0
1355,así ha dde tener el cerebro esta tipa clasista,1
1356,así me pasó a mí con mi abuela paterna también cuando me vine a estudiar fuera y pasé a despedirme de ella y lloró y me quedé como de aah mi abue si me quiere jajaja,0
1357,así no gritabas cuando estabas fabricando al beb,1
1358,así no se comporta una dama,1
1359,así no se comporta una dama,1
1360,así no se sientan las señoritas,1
1361,así no se sientan las señoritas,1
1362,así nunca vas a conseguir marido,1
1363,así quién te va a querer,1
1364,así solo se visten las busconas,1
1365,así solo se visten las busconas,1
1366,así son los hombres y por eso acosan,1
1367,así vestida pareces una mojigata,1
1368,así vestida pareces una puta,1
1369,asigname tus nalgas,1
1370,asquerosamente como no vivir en ella,1
1371,asquerosamente como no vivir en ella,1
1372,asquerosamente fea,1
1373,asquisimo jaja pero así se ve esa lamehuevos,1
1374,asumo continuamente la heterosexualidad de las mujeres y de otros hombres,1
1375,atte la dependiente de sus padresy sin futuro,1
1376,attla chava que no ha podido terminar la prepa abierta,1
1377,aun con el error de ser mujer,1
1378,aun con el error de ser mujer,1
1379,aún no ensillamos y ya cabalgamos,0
1380,aun no me puse al día pero desde el inicio presentí que sería mosquita muerta si me equivoco péguenme ah,1
1381,aún sabiendo que la puedo lastimar,1
1382,aún se hace una puta en el cielo,1
1383,aún se hace una puta en el cielo,1
1384,aunque el hombre y la mujer sean dos mitades éstas no son ni pueden ser iguales hay una mitad principal y otra subalterna la primera manda y la segunda ,1
1385,aunque la mona se vista de seda mona se queda,0
1386,aunque los hombres se jacten de sus grandes acciones muchas veces no son el resultado de un gran designio sino puro efecto del azar,0
1387,aunque me interesa no soy una mujer,0
1388,aunque no le guste que tome se quede callada,1
1389,aunque pareciera una banalidad dicen que la ropa tiene otro objetivo más allá de mantenernos cálidos cambia nuestra visión del mundo y la visión que tiene el mundo de nosotros,0
1390,aunque te sientas perdido y sin fuerzas recuerda que cada día puede ser el comienzo de algo maravilloso no te rindas,0
1391,avanzando estos tres pasos llegarás más cerca de los dioses primero habla con verdad segundo no te dejes dominar por la cólera tercero da aunque no tengas más que muy poco que dar,0
1392,avaro es el que no gasta en lo que debe ni lo que debe ni cuando debe,0
1393,aveces me gustaria ser feminazi para que me saliera la barba bien frondosa ,1
1394,aveces no se qué pedo conmigo tengo fiestas tengo nenas y yo solo quiero estar descansando en mi cama a la verga me siento viejo,0
1395,averguénzate de morir antes de haber conseguido alguna victoria para la humanidad,0
1396,averígüelo vargas,0
1397,ay ay ay ya vacunaron a mí mamá otra vez,0
1398,ay joselito quiero esta muchacha,0
1399,ay más tonta,1
1400,ay me cagan los morros de mi clase neta csm pinches morros pendejos,0
1401,ay mi niña se esta casando  no pensé que llegaría este día pero que felicidad que esté pasando por una etapa tan bonita ,0
1402,ay mi pendeja ay mi pendeja  ,1
1403,ay onvrez nos vale verga su opinión sip nos vale verga su opinión  ,0
1404,ay tan hueca la pobre,1
1405,ay vieja perra,1
1406,ay estas mamadoras,1
1407,ay mujer que facil eres ,1
1408,ay pobre michael  ,0
1409,ayer confirmé que real no me gusta ponerme peda la sensación la cruda no me agrada en absoluto ya ni aguanto la peda la vdd,0
1410,ayer fue de esos días que me pongo sensible y lloro cuanto extraño a mi mami y tmbn a mi perrita q murió hace meses ,0
1411,ayer fue una noche de reencuentros y despedidas llena de emociones y energía  la pasamos increíble  con todos nuestros noventeros de monterrey  gracias por una noche tan bonita y especial  nos vemos en 2023  ,0
1412,ayer fuí a una fiesta donde todas las morras bailaban como en tik tok sinceramente pensé que era mame pero no están pendejas,1
1413,ayer quedé 5nto en elryokan perdiendo vs chag y bestia sentí que no estaba jugando al 100 pero de menos me gusta ser consistente en una región tan competida como el met,0
1414,ayuda a tus semejantes a levantar su carga pero no te consideres obligado a llevársela,0
1415,ayuda profesional ó una lobotomía da igual,1
1416,azar es una palabra vacía de sentido nada puede existir sin causa,0
1417,azótala  agárrala hasta que la vida quiere,1
1418,azótala  agárrala hasta que la vida quiere,1
1419,azotala  azotala  azotala  azotala  azotala  azotala  azotala  uoh  perra  por el trasero en el madrugada ,1
1420,azótala  eso perra,1
1421,azótala  eso perra,1
1422,azotala lento   azotala  azotala  azotala  azotala  azotala  azotala,1
1423,baby dime cual es tu plan no es culpa mía si me porto mal ,1
1424,baby es una muy puta,1
1425,baby es una muy puta,1
1426,bad bunny es el puto amo,0
1427,bad bunny te amo gracias x existir,0
1428,bad ending sele termina embarazada a los 13 por un cricoso que se fue a comparar cigarros tiene apenas la primaria y secundaria trunca y viviendo en una país tercermundista y en una familia con pocos ingresos y no le alcanza para el aborto,1
1429,baila rica nena  sabrosito,1
1430,baila rica nena  sabrosito,1
1431,baila rica nena,1
1432,báilame encima de mi verga,1
1433,bailaré sobre tu tumba,1
1434,bajate la falda zorra se te ve la tanga,1
1435,bajo las sociedades patriarcales la economía política o familia se organiza siempre con la figura del hombre por encima a la de la mujer ,1
1436,bajo las sociedades patriarcales la economía política o familia se organiza siempre con la figura del hombre por encima a la de la mujer ,1
1437,básicamente resumen de todas las ridículas que presumen en twitter lo mucho que leen,1
1438,basta con subirse a un avión ahí ya se puede apreciar como se curva el horizonte no creo que sea creencia si hay curiosidadpodemos encontrar la explicación a muchas cosalo de creencia y confianza suena a religión y eso me chirría muchoademas nunca se les haría de noche,0
1439,basta una mujer bella,0
1440,bebé  culona   que me amas,1
1441,bebé dame ese culo ,1
1442,bebiendo jodiendo en un club y en hoteles rompiendo colchones andamos con ali baba buscando y matando a cuarenta ladrones aquí todos estamos casados pero ,1
1443,bella caliente tus ganas de culiar,1
1444,bella tiene al mejor papá  ,0
1445,bella sensual y puta ,1
1446,belle es la chica más bella del pueblo eso la hace la mejor,1
1447,besties hoy ando muy tonta,0
1448,bette midler es una mujer extremadamente poco atractiva,1
1449,bicho malo nunca muere,0
1450,bien conoces una mujer  como el bien por esa pendeja,1
1451,bien conoces una mujer  como el bien por esa pendeja,1
1452,bien está san pedro en roma,0
1453,bien jugosa  para qué soltera  que te hago todo,1
1454,bien mirados todos nos ocultamos completamente desnudos en los vestidos que usamos,0
1455,bien pinche crudo jajajaja leo sus sugerencias para curarme,0
1456,bien vestido bien recibido,0
1457,bifobia internalizada presenta he tenido crushes gigantes y relaciones de meses con personas que no son vatos y de repente me sigo preguntando si no en realidad sólo quiero llamar la atención ,0
1458,biografías son el ejercicio de la minucia un absurdo algunas constan exclusivamente de cambios de domicilio,0
1459,boda buena boda mala el martes en tu casa,0
1460,boletos a la venta en lua centro plaza citadella y plaza el dorado frogo y taquilla del domo además por el sistema  ,0
1461,bonita foto de perfil la más disfrazada ,0
1462,boruto tiene los peores cliffhanger que he visto en ningún manga cero dudas,0
1463,brasil es una virgen que todo pervertido de afuera quiere,1
1464,brasil no puede ser el paraíso del turismo gay quien quiera venir aquí para tener sexo con una mujer que se sienta como en casa ahora bien no podemos ,1
1465,bro es normal q te cague una persona pero tampoco tienes q llegar al punto de insultarla o decirle que se muera su mamá eso se me hace algo muy enfermo,0
1466,bruja malvada,1
1467,buena cosa es tener amigos pero mala el tener necesidad de ellos,0
1468,buena maciza tu culo me hipnotiza ,1
1469,buenas en el sexo para complacer al hombre,1
1470,buenísima me gusta mucho muchas gracias pero solo deberías usar tus canciones para decir las palabras que no podrías decir de otra manera youre all i want es otra de mis favoritas de cigarettes after sex,0
1471,bueno  esa señora no le da pena de que después de ver su p3s0nes como tapa de nescafe venga con que es gringa,1
1472,bueno es que haya ratones para que no se sepa quien se come el queso,0
1473,bueno es ser casado si no tuviese cuidado,0
1474,bueno hoy estoy enojada x un equipo de la fregada y feliz por que mi amigui si escucho mis audios motivacionales diciendo que se merece más y tomo valor para decirle a la q le gusta lo q siente,0
1475,bueno y que estas mujeres que se dicen empoderadas no pueden decir que no ,1
