text,label
el marido podía oponerse a las actividades fuera del hogar de la mujer toda vez que la sustentara y tuviera razones.,1
El marido tiene derecho de matar a su mujer.,1
"El marido tiene derecho de matar a su mujer. Cuando una mujer se quede viuda, debe cometer suicidio como prueba de castidad .",1
"El marrano y la mujer, más vale acertar que escoger .",1
El martes me voy a desconocer siento,0
El más desgraciado de todos los hombres es el que cree serlo.,0
"El más elevado tipo de hombre es el que obra antes de hablar, y practica lo que profesa.",0
El más importante y principal negocio público es la buena educación de la juventud.,0
El más libre de todos los hombres es aquel que puede ser libre dentro de la esclavitud.,0
El más terrible de los sentimientos es el sentimiento de tener la esperanza perdida.,0
El matrimonio acaba muchas locuras cortas con una larga estupidez.,0
"El matrimonio es una barca que lleva a dos personas por un mar tormentoso; si uno de los dos hace algún movimiento brusco, la barca se hunde.",0
El mayor bien que puede existir en un Estado es el de tener verdaderos filósofos.,0
El mayor castigo para quienes no se interesan por la política es que serán gobernados por personas que sí se interesan.,0
El medio más fácil para ser engañado es creerse más listo que los demás.,0
El medio mejor para hacer buenos a los niños es hacerlos felices.,0
El mejor automovilista es aquel que conduce con imaginación... imagina que su familia va con él en el auto.,0
El mejor límite para el dinero es el que no permite caer en la pobreza ni alejarse mucho de ella.,0
El mejor médico es el que conoce la inutilidad de la mayor parte de las medicinas.,0
El mejor medio de conservar los amigos es no pedirles ni deberles nada.,0
El mejor medio para hacer buenos a los niños es hacerlos felices,0
El melón y el casamiento han de ser acertamiento.,0
El menor pretexto para quitarse la ropa,1
El miedo es más injusto que la ira.,0
El miedo es un sufrimiento que produce la espera de un mal.,0
El miedo guarda la viña.,0
El miedo no es más que un deseo al revés.,0
El miedo puede llevar a los hombres a cualquier extremo.,0
El miedo reina sobre la vida.,0
"El miércoles 2 de noviembre, no te pierdas de ",0
El miércoles que entra me van a maquillar aunque siempre termino con cara de este pinche maquillaje culero haha esperemos no sea asi y me vea super colosal hahaha,0
El misterio es la cosa más bonita que podemos experimentar. Es la fuente de todo arte y ciencia verdaderos.,0
El modernismo es la actitud de quien no cree en lo que cree.,0
"El momento mas critico de algunas mujeres es cuando estan acostumbradas a que las mantengan, que no sepan hacer nada y que el marido las abandone por huevonas, creo que les llaman mamás luchonas...",1
El momento que da más miedo es siempre justo antes de empezar,0
El motor de la historia es la lucha de clases.,0
"El movimiento no existe fuera de las cosas, pues todo lo que cambia, o cambia en el orden de la sustancia o en la cantidad, o en la calidad, o en el lugar.",0
El muerto al hoyo y el vivo al bollo.,0
El mundo llama inmorales a los libros que le explican su propia vergüenza.,0
El mundo no está en peligro por las malas personas sino por aquellas que permiten la maldad.,0
"El mundo no fue hecho en el tiempo, sino con el tiempo.",0
El mundo podría perderse la belleza y sensualidad de Paola Pliego.,1
El mundo real es mucho más pequeño que el mundo de la imaginación.,0
El mundo recompensa antes las apariencias de mérito que al mérito mismo.,0
El nacimiento de la feminazi comienza con la ausencia de amor paterno.,1
El nacionalismo es una enfermedad infantil. Es el sarampión de la humanidad.,0
"El niño necesita a su madre, quédate en casa .",1
"El niño necesita a su madre, quédate en casa .",1
El niño reconoce a la madre por la sonrisa.,0
El nivel de cruda que les vengo manejando el día de hoy esta cabron,0
"el nombre al sexo débil a aquellas de talla menor, raza de hombros estrechos, caderas anchas y piernas cortas .",1
El norteamericano blanco relega al negro a la condición de limpiabotas y deduce de ello que sólo sirve para limpiar botas.,0
"el novio , a la nena no coge",1
"el novio , a la nena no coge.",1
El objetivo de la educación es la virtud y el deseo de convertirse en un buen ciudadano.,0
El obrero tiene más necesidad de respeto que de pan.,0
El odio es la venganza de un cobarde intimidado.,0
El odio no disminuye con el odio. El odio disminuye con el amor.,0
El ojo del amo engorda el caballo.,0
El ojo ve bien a Dios solamente a través de las lágrimas.,0
El optimismo es la fe que lleva al logro; nada puede hacerse sin esperanza y confianza,0
El optimista encuentra una respuesta para cada problema. El pesimista ve un problema en cada respuesta.,0
El optimista es una parte de la respuesta. El pesimista es siempre una parte del problema.,0
"El optimista tiene siempre un proyecto; el pesimista, una excusa.",0
"El ordenador no es una máquina inteligente que ayuda a gente estúpida, de hecho, es una estúpida máquina que funciona solo en manos de gente inteligente",0
El organismo de las mujeres está dispuesto al servicio de una matriz; el organismo del hombre se dispone para el servicio de un cerebro.,1
"El orgullo engendra al tirano. El orgullo, cuando inútilmente ha llegado a acumular imprudencias y excesos, remontándose sobre el más alto pináculo, se precipita en un abismo de males, del que no hay posibilidad de salir.",0
"El orgullo, que nos inspira tanta envidia, a menudo nos sirve también para moderarla.",0
"El oro hace soberbios, y la soberbia, necios.",0
el orto de la reina.,1
el padre afloja a la mujer,1
el padre afloja a la mujer.,1
"El padre debe ser más amado que la madre, pues él es el principio activo de la procreación, mientras que la madre es tan sólo el principio pasivo .",1
"El padre debe ser más amado que la madre, pues él es el principio activo de la procreación, mientras que la madre es tan sólo el principio pasivo .",1
el pan de la mujer siempre en todas las palabras,1
el pan de la mujer siempre en todas las palabras.,1
el papel de la mujer era la dedicación en exclusiva a la crianza de los hijos y el cuidado del marido.,1
"él para conquistar, ella para conformarse .",1
el paraíso de una zorra,1
el paraíso de una zorra.,1
el pasado de la mujer para ser objeto.,1
El pasado ya no es y el futuro no es todavía.,0
El patriotismo es la virtud de los depravados.,0
"El pedo es que lo maman, y además no puedes decir que es malo, porque ya no es bueno evidentemente, porque eres un chivo de clóset jajaja... malditas mentes cerradas...",0
El pensador sabe considerar las cosas más sencillas de lo que son.,0
El pensamiento crítico de una persona que estudia humanidades suele ser muy diferente al de los ingenieros,0
"El pensamiento progre en el que cualquier cosa mala que le pasa a una mujer es violencia de género o misoginia. Según pregonan equidad, pero nunca nos consideran simplemente personas.",1
El peor enemigo es el que está encubierto.,0
El peor error de un hombre es hacer llorar a una Mujer.,0
"El peor error de una Mujer, es llorar por un hombre",0
"el peor libro, mala posicion, poco peso, musculos nulos... y fea... que pretendia????",1
"El peor pecado hacia nuestros semejantes no es odiarlos, sino tratarlos con indiferencia: esa es la esencia de la inhumanidad.",0
"El peor temor es que ésta soqueta siga hablando y peor aún, que haya gente que la apoye y la siga.",1
El perfume anuncia la llegada de una mujer y alegra su marcha,0
El perfume de una mujer dice más sobre ella que su forma de escribir,0
El perreo hasta el piso no puede faltar nunca lo 100to,0
"El perro del hortelano, que no come las berzas ni las deja comer a su amo.",0
El pez grande se come al pequeño.,0
El pezón está más alterado que camioneta de un narco en Sinaloa,1
El placer da lo que la sabiduría promete.,0
"El pobre carece de muchas cosas, pero el avaro carece de todo.",0
"El pobre carece de muchas cosas, pero el avaro carece de todo.",0
"El pobre futuro que les espera a la niñez mexicana, que de por sí tenían una pésima educación, con esos cambios, los harán gente peor preparada. https://t.co/sUsSO88NiF",0
"El poder arbitrario constituye una tentación natural para un príncipe, como el vino o las mujeres para un hombre joven, o el soborno para un juez, o la avaricia para el viejo, o la vanidad para la mujer.",0
el poder las mujeres cuando os lo entregan y seguro que le gusta chupar penes.,1
"El poder no se te da, tienes que tomarlo.",0
El poder político es simplemente el poder organizado de una clase para oprimir a otra.,0
"El poder sin límites, es un frenesí que arruina su propia autoridad.",0
"El político debe ser capaz de predecir lo que va a pasar mañana, el mes próximo y el año que viene, y de explicar después por qué no ha ocurrido",0
El presidente dijo No soy la señora de la casa .,1
El presidente podria utilizar ese tiempo durante los demás dias para atender otros asuntos.,0
"El PRI de #Hidalgo tiene a una feminista liderándolo y se nota. En apoyo a la lucha de millones de mujeres en #México, así luce esta noche la sede del @cdeprihidalgo ????",0
El primer amor es una pequeña locura y una gran curiosidad.,0
"El primer deber del hombre es desarrollar todo lo que posee, todo aquello en que él mismo pueda convertirse.",0
El primer requisito de la inmortalidad es la muerte.,0
El primer suspiro de amor es el último de la razón.,0
"El primero que comparó a la mujer con una flor, fue un poeta; el segundo, un imbécil.",0
El principal valor del dinero radica en que lo estimamos más de lo que vale.,0
El principio es la mitad del todo.,0
El privilegio es el mayor enemigo del derecho,0
El problema de la mujer siempre ha sido un problema de hombres,0
"El problema del hombre no está en la bomba atómica, sino en su corazón.",0
"El problema es que tú me quieres para un rato y yo te quiero para disfrazarnos juntos en Halloween, comer hojaldra con chocolate caliente, hornear galletas navideñas (mientras usamos ugly sweaters) y recibir el 2023 juntos.",0
"El problema no son sus comentarios, mujeres, el problema es que les dan celulares con acceso a internet, cuando deberian darles lavadoras .",1
El progreso de la medicina nos depara el fin de aquella época liberal en la que el hombre aún podía morirse de lo que quería.,0
"El progreso es imposible sin el cambio, y aquellos que no pueden cambiar sus mentes no pueden cambiar nada.",0
El progreso social puede ser medido por la posición social del sexo femenino.,0
"El propósito de la vida humana es servir, mostrar compasión y tener voluntad de ayudar a otros.",0
El pueblo es aquella parte del Estado que no sabe lo que quiere.,0
"El pueblo no debería temer a sus gobernantes, son los gobernantes los que deberían de temer al pueblo",0
el punto de hoy me perteneces.,1
el puñal de una zorra,1
"El que agrada a Dios se escapa de ella, pero el pecador se deja atrapar .",1
El que busca el cielo en la tierra se ha dormido en clase de geografía.,0
El que busca un amigo sin defectos se queda sin amigos.,0
El que conoce la verdad no es igual al que la ama.,0
el que debe mandar en la casa es el hombre.,1
El que domina a los otros es fuerte; el que se domina a sí mismo es poderoso.,0
El que emplea demasiado tiempo en viajar acaba por tornarse extranjero en su propio país.,0
"El que es capaz de dominarse hasta sonreír en la mayor de sus dificultades, es el que ha llegado a poseer la sabiduría de la vida.",0
El que escribe en el alma de un niño escribe para siempre.,0
El que está satisfecho con su parte es rico.,0
"El que ha conocido sólo a su mujer y la ha amado, sabe más de mujeres que el que ha conocido mil",0
"El que ha conocido sólo a su mujer y la ha amado, sabe más de mujeres que el que ha conocido mil.",0
"El que ha llegado tan lejos que ya no se confunde, ha dejado también de trabajar",0
"El que la ciencia pueda sobrevivir largamente depende de la psicología; es decir, depende de lo que los seres humanos deseen.",0
El que la sigue la consigue.,0
El que manda en la casa es el hombre y la mujer tiene que aguantar de todo.,1
"El que menos corre, vuela.",0
El que muriera no prueba que hubiese vivido.,0
"El que no da un oficio a su hijo, le enseña a ser ladrón.",0
El que no ha sufrido no sabe nada; no conoce ni el bien ni el mal; ni conoce a los hombres ni se conoce a sí mismo.,0
"El que no llora, no mama.",0
"El que no posee el don de maravillarse ni de entusiasmarse más le valdría estar muerto, porque sus ojos están cerrados.",0
